StopID,StopDesc,Nearest_In,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P,landmarks,trashcans,LATITUDE,LONGITUDE
"27220",Shamrock Dr & Palm Ave,AIRLIE & PALM,146717.50000000000,54582.90000000000,,,"23",outbound,forward facing edge of pavement,,,,0.00000000000,35.23661400000,-80.78451800000
"27230",Shamrock Dr & Elkwood Cir,ELKWOOD & SPRINGWAY,146734.20000000001,54609.70000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23735900000,-80.78397500000
"27240",Shamrock Dr & Springway Dr,SPRINGWAY & ELKWOOD,146764.10000000001,54643.00000000000,Bench,,"23",outbound,forward facing edge of pavement,,,,1.00000000000,35.23828800000,-80.78299400000
"27250",Shamrock Dr & Connecticut Ave,FLAMINGO & CONNECTICUT,146852.60000000001,54630.70000000000,,,"23",outbound,forward facing edge of pavement,,,,0.00000000000,35.23799400000,-80.78002300000
"27255",Shamrock Dr & Flamingo Av,ELKWOOD & FLAMINGO,146793.20000000001,54653.10000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23858000000,-80.78202400000
"27260",Shamrock Dr & Connecticut Ave,FLAMINGO & CONNECTICUT,146855.10000000001,54632.00000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23803100000,-80.77994100000
"27270",Shamrock Dr & Cardiff Ave,CONNECTICUT & CARDIFF,146916.89999999999,54609.60000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23744600000,-80.77785800000
"27275",Shamrock Dr & Finchley Rd,EASTWAY & FINCHLEY,147027.10000000001,54561.40000000000,Bench,,"23",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23617600000,-80.77413900000
"27280",Shamrock Dr & Eastway Dr,CARDIFF & FRONTENAC,146949.79999999999,54594.80000000000,,,"23",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23705600000,-80.77674700000
"27300",Shamrock Dr @ Windsor Harbor A,FINCHLEY & COLE,147115.50000000000,54507.90000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23475000000,-80.77114700000
"27310",Shamrock Dr & Finchley Dr,FINCHLEY & COLE,147058.50000000000,54536.10000000000,,,"23",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23549800000,-80.77307100000
"27320",Shamrock Dr @ Windsor Harbor A,FINCHLEY & COLE,147125.79999999999,54497.90000000000,,,"23",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23448000000,-80.77079600000
"27330",Shamrock Dr & Glenville Ave,COLE & FOXFORD,147210.39999999999,54492.60000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23437600000,-80.76796000000
"27340",Shamrock Dr @ Charlotte Museum,COLE & FOXFORD,147231.60000000001,54491.70000000000,,,"23",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23436100000,-80.76725000000
"27350",Shamrock Dr @ Wesley Nursing H,COLE & FOXFORD,147319.70000000001,54509.20000000000,,Shelter,"23",outbound,forward facing back of curb,sidewalk,,,1.00000000000,35.23488500000,-80.76431000000
"27360",Shamrock Dr & Foxford Pl,COLE & FOXFORD,147338.39999999999,54517.00000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23510900000,-80.76368900000
"27370",Shamrock Dr & Foxford Pl,FOXFORD & TIPPERARY,147383.39999999999,54514.30000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23505600000,-80.76218000000
"27380",Shamrock Dr & Tipperary Pl,FOXFORD & TIPPERARY,147418.89999999999,54502.70000000000,,,"23",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23475500000,-80.76098500000
"27500",Sharon Amity Rd & Randolph Rd,RANDOLPH & ROBIN,146230.29999999999,52372.90000000000,Bench,,"28",inbound,rear facing back of curb,sidewalk,,,0.00000000000,35.17565900000,-80.79949000000
"27510",Sharon Amity Rd @ 338 (UPS Sto,RANDOLPH & ROBIN,146154.50000000000,52336.40000000000,Bench,,"28",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17461800000,-80.80200400000
"27520",Sharon Amity Rd & Hardwicke Rd,COLWICK & HARDWICK,146346.89999999999,52406.20000000000,,,"28",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.17663200000,-80.79560900000
"27530",Sharon Amity Rd & Randolph Rd,RANDOLPH & ROBIN,146193.50000000000,52354.40000000000,Bench,,"28",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17513200000,-80.80071100000
"27540",Sharon Amity Rd & Hardwicke Rd,COLWICK & HARDWICK,146321.29999999999,52403.20000000000,Bench,,"28",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17653800000,-80.79646100000
"27560",Sharon Amity Rd @ 309 (Cotswol,RANDOLPH & ROBIN,146160.89999999999,52335.90000000000,,,"28",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.17460800000,-80.80179000000
"27570",Sharon Amity Rd & Clover Rd,WOODLARK & CLOVER,146068.70000000001,52287.00000000000,Bench,,"28",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17321800000,-80.80484500000
"27580",Sharon Amity Rd & Water Oak Rd,NIGHT HERON & WATER OAK,146508.20000000001,52488.00000000000,,,"28",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.17895900000,-80.79026200000
"27590",Sharon Amity Rd & Night Heron,NIGHT HERON & WATER OAK,146482.79999999999,52481.00000000000,Bench,,"28",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.17875500000,-80.79110500000
"27600",Sharon Amity Rd & Crosby Rd,CROSBY & PROVIDENCE,146033.39999999999,52262.20000000000,,,"28",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17251900000,-80.80601100000
"27633",Sharon Amity Rd & Lyttleton Dr,WINDEMERE & LYTTLETON,146699.70000000001,52420.20000000000,,,"28",not applicable,forward facing back of curb,sidewalk,,,0.00000000000,35.17719200000,-80.78381200000
"27635",Sharon Amity Rd & Lyttleton Dr,WINDEMERE & LYTTLETON,146675.79999999999,52444.00000000000,,,"28",not applicable,forward facing back of curb,sidewalk,,,0.00000000000,35.17783300000,-80.78462500000
"27650",Sharon Amity Rd & Tangle Dr,TANGLE & CASTLETON,146822.89999999999,52467.60000000000,,,"28",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17855400000,-80.77971900000
"27660",Sharon Amity Rd & Delane Ave,DELANE & MONTAGUE,146920.00000000000,52578.80000000000,Bench,,"28",outbound,forward facing back of curb,,,,0.00000000000,35.18165700000,-80.77653700000
"27670",Sharon Amity Rd & Delane Ave,DELANE & MONTAGUE,146916.20000000001,52579.00000000000,Bench,,"28",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18166000000,-80.77666400000
"27690",Sharon Amity Rd & Montague St,MONTAGUE & KELLY,146965.79999999999,52716.10000000000,,,"28",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18545100000,-80.77508600000
"27700",Sharon Amity Rd & Monroe Rd,KELLY & MONROE,147032.79999999999,52834.30000000000,,,"28",outbound,forward facing back of curb,,,,0.00000000000,35.18873100000,-80.77291500000
"27730",Sharon Amity Rd & Buena Vista,BUENA VISTA & SHARON AMITY,147150.00000000000,52963.90000000000,Bench,,"28",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.19234900000,-80.76907000000
"27760",Sharon Amity Rd & Holbrook Dr,INDEPENDENCE & HOLBROOK,147267.70000000001,53081.30000000000,,,"17",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.19563200000,-80.76520100000
"27770",Sharon Amity Rd & Amity Pl,KIPLING & AMITY,147341.10000000001,53123.90000000000,,,"17, 221, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19683800000,-80.76277000000
"27780",Sharon Amity Rd & Amity Spring,CORONADO & AMITY SPRINGS,147397.70000000001,53209.90000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19922800000,-80.76092700000
"27790",Sharon Amity Rd & Pierson Dr,AMITY & CORONADO,147345.29999999999,53134.10000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.19712000000,-80.76263500000
"27800",Sharon Amity Rd & Amity Spring,CORONADO & AMITY SPRINGS,147402.10000000001,53205.20000000000,Bench,Shelter,"17, 221, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.19910400000,-80.76077600000
"27810",Sharon Amity Rd & Albemarle Rd,AMITY SPRINGS & ALBEMARLE,147404.60000000001,53274.70000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.20101200000,-80.76073400000
"27820",Sharon Amity Rd & Albemarle Rd,ALBEMARLE & CAMPBELL,147416.10000000001,53326.30000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.20243500000,-80.76038000000
"27830",Sharon Amity Rd & Campbell Dr,CAMPBELL & SPANISH QUARTER,147428.00000000000,53389.70000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.20418500000,-80.76001800000
"27840",Sharon Amity Rd & Clearmont Av,CAMPBELL & CLEARMONT,147474.79999999999,53457.10000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.20605700000,-80.75849300000
"27850",Sharon Amity Rd & Clearmont Av,CLEARMONT & SPANISH QUARTER,147486.10000000001,53494.20000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.20708200000,-80.75813700000
"27860",Sharon Amity Rd & Central Ave,CLEARMONT & SPANISH QUARTER,147503.89999999999,53534.30000000000,,Shelter,"28, 29",outbound,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.20819500000,-80.75756300000
"27870",Sharon Amity Rd & Central Ave,SPANISH QUARTER & CENTRAL,147503.00000000000,53551.20000000000,,,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.20865600000,-80.75760500000
"27890",Sharon Amity Rd & Central Ave,CENTRAL & WILORA LAKE,147533.20000000001,53641.50000000000,,,"222, 29",outbound,rear facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.21115100000,-80.75664700000
"27910",Sharon Amity Rd & Central Ave,CENTRAL & WILORA LAKE,147536.10000000001,53664.30000000000,,,"222, 29",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.21177900000,-80.75656400000
"27920",Sharon Amity Rd & Wilora Lake,WILORA LAKE & AUBURNDALE,147569.70000000001,53755.70000000000,,,"222, 29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.21430700000,-80.75549300000
"27950",Sharon Amity Rd & Auburndale R,WILORA LAKE & AUBURNDALE,147577.29999999999,53801.50000000000,,,"222, 29",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.21556800000,-80.75526600000
"27970",Sharon Amity Rd & Tarrywood Ln,TARRYWOOD & LOVE,147626.70000000001,53909.20000000000,,,"222, 29",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.21855200000,-80.75367400000
"27980",Sharon Amity Rd & Tarrywood Ln,TARRYWOOD & LOVE,147627.70000000001,53916.10000000000,,,"222, 29",inbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.21874100000,-80.75364600000
"28000",Sharon Amity Rd & Sudbury Rd,SUDBURY & ABBEYDALE,147658.20000000001,53949.80000000000,,,"222, 29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.21968200000,-80.75264500000
"28020",Sharon Amity Rd & Abbeydale Dr,ABBEYDALE & VERNEDALE,147683.70000000001,53983.50000000000,,,"222, 29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22062000000,-80.75181100000
"28025",Sharon Amity Rd & Twisted Oaks,VERNEDALE & TWISTED OAKS,147728.89999999999,54045.30000000000,Bench,,"222, 29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22234000000,-80.75033500000
"28030",Sharon Amity Rd & Hickory Grov,HICKORY GROVE & HICKORY GROVE,147745.00000000000,54075.70000000000,,,"222, 29",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22318300000,-80.74981400000
"28050",Sharon Amity Rd & Hickory Grov,HICKORY GROVE & HICKORY GROVE,147778.20000000001,54111.50000000000,,,"29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22418200000,-80.74872300000
"28060",Sharon Amity Rd & Shamrock Dr,HICKORY GROVE & SHAMROCK,147813.60000000001,54173.30000000000,,,"29",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22589700000,-80.74757500000
"28070",Sharon Amity Rd & Sharon Chase,SHARON CHASE & KIMMERLY GLEN,147918.60000000001,54286.90000000000,,,"29",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22906900000,-80.74412600000
"28095",Sharon Amity Rd & Shamrock Dr,HICKORY GROVE & SHAMROCK,147811.79999999999,54188.60000000000,,,"29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22631800000,-80.74764400000
"28100",Sharon Amity Rd & Kimmerly Gle,KIMMERLY GLEN & AMITY,147990.10000000001,54333.90000000000,,,"29",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.23039500000,-80.74176000000
"28105",Sharon Amity Rd & Sharon Chase,SHARON CHASE & KIMMERLY GLEN,147915.79999999999,54292.70000000000,,,"29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22922700000,-80.74422200000
"28115",Sharon Amity Rd & Kimmerly Gle,SHARON CHASE & KIMMERLY GLEN,147944.29999999999,54307.10000000000,,,"29",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.22963800000,-80.74327700000
"28117",Sharon Amity @ 5801,AMITY POINTE & MILTON,148094.79999999999,54525.00000000000,,,"29",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.23569600000,-80.73836400000
"28120",Sharon Amity Rd & Milton Rd,AMITY POINTE & MILTON,148086.79999999999,54469.10000000000,,,"29",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23415500000,-80.73860100000
"28125",Sharon Amity Rd & Milton Rd,AMITY POINTE & MILTON,148079.79999999999,54467.00000000000,,,"29",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.23409500000,-80.73883400000
"28140",Sharon Lakes Rd & Harvest Ln,HARVEST & SMOKE RIDGE,144081.29999999999,50404.00000000000,,,"12",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.12047700000,-80.87015200000
"28145",Sharon Lakes Rd & Smoke Ridge,HARVEST & SMOKE RIDGE,144085.60000000001,50387.00000000000,,,"12",outbound,forward facing back of curb,,,,0.00000000000,35.12001400000,-80.86999600000
"28150",Sharon Lakes Rd & Meadowlark L,STONEY POINT & MEADOWLARK,144099.10000000001,50506.10000000000,,,"12",outbound,forward facing back of curb,,,,0.00000000000,35.12329100000,-80.86962100000
"28170",Sharon Lakes Rd & Shady Oak Tr,SHADY OAK & EL VERANO,144016.60000000001,50576.70000000000,Bench,,"12",outbound,forward facing back of curb,,,,0.00000000000,35.12518800000,-80.87242400000
"28190",Sharon Lakes Rd & South Blvd,SOUTH & WATERFORD LAKES,143925.29999999999,50665.40000000000,,,"12",outbound,forward facing back of curb,,,,0.00000000000,35.12757800000,-80.87553300000
"28200",Sharon Lakes Rd & South Blvd,WATERFORD LAKES & LAKEHOUSE,143955.70000000001,50648.70000000000,,Shelter,"12",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.12713500000,-80.87450600000
"28210",Sharon Lakes Rd & Stoney Point,STONEY POINT & MEADOWLARK,144099.79999999999,50504.90000000000,,,"12",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.12325900000,-80.86959700000
"28220",Sharon Lakes Rd & Sharon Rd We,SHADY OAK & RIVERBIRCH,144091.20000000001,50338.10000000000,Bench,,"12",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.11867200000,-80.86978000000
"28320",Sharon Rd West & Maggie Ln,SOUTH & MAGGIE,143788.70000000001,50358.30000000000,Bench,,"12, 43",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.11907000000,-80.87990700000
"28330",Sharon Rd West & Sharonbrook D,MAGGIE & SHARONBROOK,143832.29999999999,50336.70000000000,,,"12, 43",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.11849900000,-80.87843500000
"28340",Sharon Rd West & Sharonbrook D,WINTER OAKS & SHARONBROOK,143900.20000000001,50301.70000000000,,,"12, 43",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.11757300000,-80.87614200000
"28350",Sharon Rd West & Regent Park L,SHARONBROOK & REGENT PARK,143974.70000000001,50309.10000000000,,,"12, 43",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.11781500000,-80.87365700000
"28370",Sharon Rd West & Sharon Lakes,REGENT PARK & SHARON LAKES,144046.39999999999,50326.80000000000,Bench,,"12, 43",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.11833800000,-80.87127000000
"28690",Sharon Rd & Sharon View Rd,SHARON VIEW & EASTBURN,145204.50000000000,51230.20000000000,,,"20",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.14375100000,-80.83310400000
"28760",Sharon Rd @ SouthPark Mall Ent,MORRISON & SOUTH PARK,145345.60000000001,51508.40000000000,,,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.15146500000,-80.82855900000
"28810",Sharon Rd & Coltsgate Rd,COLTSGATE & FAIRVIEW,145287.50000000000,51419.10000000000,Bench,,"19, 20, 28",not applicable,forward facing back of sidewalk,sidewalk,transfer point,,1.00000000000,35.14898200000,-80.83044700000
"28840",Sharon Rd & Fairview Rd,FAIRVIEW & LOUISBURG SQUARE,145246.89999999999,51345.40000000000,Bench,,"20",outbound,forward facing back of sidewalk,sidewalk,transfer point,,0.00000000000,35.14693700000,-80.83176000000
"28850",Sharon Rd & Fairview Rd,FAIRVIEW & HAZELTON,145253.10000000001,51338.40000000000,Bench,,"20",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.14674800000,-80.83154800000
"28870",Sharon Rd @ Sharon Towers Apts,SHARON VIEW & EASTBURN,145198.10000000001,51229.90000000000,Bench,,"20",outbound,rear facing back of curb,sidewalk,,,0.00000000000,35.14374000000,-80.83331800000
"28874",Sharon Rd @ Sharon Tower Apts,SHARON VIEW & EASTBURN,145155.39999999999,51167.80000000000,Bench,,"20",outbound,rear facing back of curb,sidewalk,,,0.00000000000,35.14201100000,-80.83470800000
"28875",Sharon Rd @ Sharon Presbyteria,SHARON VIEW & EASTBURN,145149.79999999999,51153.00000000000,,,"20",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.14160200000,-80.83488800000
"28880",Sharon Rd & Sulkirk Rd,SULKIRK & CHAMPAIGN,145046.29999999999,51055.60000000000,,,"20",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.13887300000,-80.83829000000
"28890",Sharon Rd & Champaign St,CHAMPAIGN & COTILLION,145034.60000000001,51022.40000000000,,,"20",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.13795500000,-80.83866000000
"28915",Sharon Rd & Coleman Cir,COTILLION & BROOKFIELD,145021.20000000001,50890.80000000000,,,"20",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.13433600000,-80.83902600000
"28940",Sharon Rd & Quail Hollow Rd,QUAIL HOLLOW & SHARON HILLS,144978.60000000001,50826.20000000000,,,"20",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.13253700000,-80.84041200000
"28950",Sharon Rd & Sharon Rd,BROOKFIELD & QUAIL HOLLOW,145015.29999999999,50857.20000000000,,,"20",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.13340700000,-80.83920300000
"28970",Sharon Rd & Sherbrooke Dr,CHANDWORTH & SHERBROOKE,144890.70000000001,50723.00000000000,,,"20",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.12965700000,-80.84328700000
"28980",Sharon Rd & Sherbrooke Dr,CHANDWORTH & SHERBROOKE,144885.00000000000,50717.30000000000,,,"20",outbound,forward facing edge of pavement,,,,0.00000000000,35.12949700000,-80.84347400000
"28990",Sharon Rd & Sharon Commons Ln,SHARON ACRES & SHARON COMMONS,144805.20000000001,50663.20000000000,,,"20",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.12797000000,-80.84610900000
"29000",Sharon Rd & Sharon Acres Rd,SHARON ACRES & SHARON COMMONS,144802.89999999999,50659.10000000000,,,"20",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.12785600000,-80.84618300000
"29020",Sharon Rd & Whistlestop Rd,WHISTLESTOP & STONEY RIDGE,144705.60000000001,50622.70000000000,,,"20",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.12680700000,-80.84941400000
"29021",Sharon Rd & Whistlestop Rd,WHISTLESTOP & STONEY RIDGE,144714.70000000001,50621.60000000000,,,"20",,,,,,0.00000000000,35.12678200000,-80.84910800000
"29030",Sharon Rd & Greencastle Dr,GREENCASTLE & PARK,144619.00000000000,50531.00000000000,,,"20",outbound,forward facing edge of pavement,sidewalk,,,0.00000000000,35.12424300000,-80.85225300000
"29032",Sharon Rd & Greencastle Dr,GREENCASTLE & PARK,144626.50000000000,50535.00000000000,,,"20",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.12435900000,-80.85200300000
"29040",Sharon Rd West & Maggie Ln,MAGGIE & SHARONBROOK,143823.89999999999,50345.70000000000,,,"12, 43",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.11874200000,-80.87872200000
"29060",Sharon Rd West & Winter Oaks L,WINTER OAKS & SHARONBROOK,143884.10000000001,50315.90000000000,,,"12, 43",not applicable,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.11795500000,-80.87669000000
"29080",Sharon Rd West & Regent Park L,SHARONBROOK & REGENT PARK,143953.60000000001,50308.00000000000,,,"12, 43",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.11777400000,-80.87436100000
"29100",Sharon Rd West & Sharon Lakes,REGENT PARK & SHARON LAKES,144045.70000000001,50330.10000000000,Bench,,"12, 43",not applicable,forward facing back of curb,sidewalk,,,1.00000000000,35.11842900000,-80.87129600000
"29130",Skyland Ave & Sam Drenan Rd,SAM DRENAN & MARNEY,146018.29999999999,53235.30000000000,,,"39",inbound,forward facing back of curb,,,,0.00000000000,35.19924500000,-80.80710900000
"29140",Skyland Ave & Marney Ave,MARNEY & DUNN,146048.10000000001,53279.90000000000,,,"39",inbound,forward facing back of curb,,,,0.00000000000,35.20048500000,-80.80613900000
"29150",Skyland Ave @ 417,MARNEY & DUNN,146075.29999999999,53320.10000000000,,,"39",inbound,forward facing back of curb,,,,0.00000000000,35.20160300000,-80.80525300000
"29160",Skyland Ave & Dunn Ave,MARNEY & DUNN,146093.29999999999,53348.60000000000,,,"39",inbound,forward facing edge of pavement,,,,0.00000000000,35.20239500000,-80.80466800000
"29260",South Blvd & Templeton Ave,TEMPLETON & CALDWELL,144705.29999999999,53905.40000000000,,,"10, 19",outbound,forward facing back of curb,sidewalk,transfer point,,0.00000000000,35.21698900000,-80.85147200000
"29270",South Blvd & Caldwell St,PALMER & TEMPLETON,144718.00000000000,53909.40000000000,,,"10, 19",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.21710800000,-80.85104900000
"29280",South Blvd & Bland St,CALDWELL & BLAND,144663.00000000000,53865.10000000000,Bench,,"10, 19",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.21586100000,-80.85286300000
"29290",South Blvd & Bland St,BLAND & RENSSELAER,144657.60000000001,53853.70000000000,,Shelter,"10, 19",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.21554500000,-80.85303600000
"29300",South Blvd & Rensselaer Ave,BLAND & RENSSELAER,144613.89999999999,53826.10000000000,,,"10, 19",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.21476400000,-80.85448200000
"29310",South Blvd & Rensselaer Ave,BLAND & RENSSELAER,144621.20000000001,53824.80000000000,,,"10",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.21473200000,-80.85423700000
"29320",South Blvd & Park Ave,PARK & KINGSTON,144571.10000000001,53773.80000000000,,,"10, 19",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.21330500000,-80.85588200000
"29330",South Blvd & Kingston Ave,PARK & KINGSTON,144555.39999999999,53765.80000000000,,,"10, 19",outbound,forward facing back of curb,sidewalk,,,0.00000000000,35.21307700000,-80.85640200000
"29620",South Blvd & Whitton St,WHITTON & FREELAND,143996.89999999999,52975.20000000000,Bench,,"12, 30",inbound,forward facing back of curb,sidewalk,transfer point,,1.00000000000,35.19107000000,-80.87459600000
"29630",South Blvd & Old Pineville Rd,SCALEYBARK & BRIABEND,143961.10000000001,52862.90000000000,,,"12",outbound,forward facing back of curb,sidewalk,,,1.00000000000,35.18796600000,-80.87572500000
"29640",South Blvd & Scaleybark Rd,OLD PINEVILLE & BRIABEND,143966.00000000000,52877.80000000000,,,"12",inbound,forward facing back of curb,sidewalk,,,0.00000000000,35.18837800000,-80.87557000000
"29650",South Blvd @ 4200,OLD PINEVILLE & BRIABEND,143959.50000000000,52794.10000000000,,,"12",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18607500000,-80.87573500000
"29660",South Blvd @ 4203,OLD PINEVILLE & BRIABEND,143962.39999999999,52793.90000000000,,,"12",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18607100000,-80.87563800000
"29690",South Blvd & Briabend Dr,BRIABEND & STERLING,143957.60000000001,52643.30000000000,,,"12",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18193100000,-80.87570300000
"29700",South Blvd & Briabend Dr,BRIABEND & STERLING,143954.70000000001,52643.00000000000,,,"12",outbound,rear facing back of sidewalk,sidewalk,,,0.00000000000,35.18192200000,-80.87580000000
"29710",South Blvd @ 4555,BRIABEND & STERLING,143955.50000000000,52584.30000000000,,,"12",inbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.18030900000,-80.87573600000
"29720",South Blvd & Sterling Dr,BRIABEND & STERLING,143952.79999999999,52569.90000000000,,,"12",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17991200000,-80.87581700000
"29730",South Blvd & Woodlawn Rd,STERLING & WOODLAWN,143947.29999999999,52484.50000000000,,,"12",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.17756300000,-80.87594700000
"29740",South Blvd & Woodlawn Rd,STERLING & WOODLAWN,143951.20000000001,52476.80000000000,,,"12",inbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.17735400000,-80.87581200000
"29750",South Blvd & Woodlawn Rd,WOODLAWN & INWOOD,143942.79999999999,52373.50000000000,,,"12",outbound,forward facing back of sidewalk,sidewalk,,,1.00000000000,35.17451200000,-80.87602800000
"29760",South Blvd & Inwood Dr,WOODLAWN & INWOOD,143948.60000000001,52381.70000000000,,,"12",inbound,forward facing back of curb,sidewalk,,,1.00000000000,35.17474000000,-80.87583900000
"29780",South Blvd @ 4900 (ACME Southe,INWOOD & SENECA,143940.89999999999,52260.80000000000,,,"12",outbound,forward facing back of sidewalk,sidewalk,,,0.00000000000,35.17141500000,-80.87602000000
